UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
0,0,1,410.03376749999995,1,1,26.91667,75.86667,17.0
0,0,3,1500.0,1,1,12.919986999999999,77.489265,78.0
0,0,5,1958.97898,1,1,19.078305,72.90593100000001,1000.0
1,1,2,1385.0,0,1,22.738247,75.90819599999999,55.4
0,0,3,1481.909857,1,1,19.12,72.91,410.0
0,0,3,1750.0875039999999,1,1,19.05871,72.89969,300.0
0,1,2,1371.087928,1,1,19.015576,72.85144100000001,230.0
0,0,2,850.1335924000001,1,1,28.513121,77.38116099999999,35.0
0,0,2,1199.850019,1,1,26.91667,75.86667,32.0
0,0,3,1685.772084,1,1,28.651918,77.348794,100.0
0,0,4,2188.3548260000002,1,1,22.1764,75.8193,56.0
0,0,1,547.3828259,1,1,28.689982,77.339807,16.0
0,0,1,620.0676437000001,1,1,12.9377,80.2153,33.0
0,0,2,699.9236447000001,1,1,13.003060000000001,80.20389,55.0
0,0,3,1295.196978,1,1,28.583703999999997,77.360401,72.0
0,1,2,1065.025738,1,1,19.1759,72.9522,180.0
0,1,1,588.8951206,1,1,19.737778,72.79534,21.0
1,1,2,433.9750084,0,0,19.218498,72.992114,77.1
0,0,1,650.1422186000001,1,1,30.662283000000002,76.822397,16.0
0,0,2,1020.1768310000001,1,1,13.055985,77.622157,45.0
0,0,2,795.0,1,1,12.977463,80.196375,47.7
0,1,3,2371.882412,1,1,12.997946,77.612863,330.0
1,1,2,999.6775233999999,0,1,18.49667,73.94167,62.0
1,1,3,833.25618,0,0,19.1759,72.9522,180.0
1,1,1,456.6439181,0,1,18.96667,72.83333,45.5
0,1,3,1560.062402,1,1,30.662283000000002,76.822397,70.0
0,0,3,1314.084768,1,1,22.54111,88.33778000000001,71.0
0,0,2,1110.0148,1,1,23.35556,85.33471999999999,45.0
1,1,3,1150.0735650000001,0,1,30.73528,76.79111,46.9
0,1,1,680.0151114,1,1,19.076466,72.999804,54.0
0,1,4,3126.503127,1,1,30.696627000000003,76.693764,130.0
0,0,2,1300.2022539999998,1,1,28.693865999999996,77.33885,45.0
0,0,2,928.0263972000001,1,1,22.510165,88.301815,45.0
0,0,3,1250.0,1,1,19.097244,72.846785,340.0
0,0,3,1700.1866059999998,1,1,28.63676,77.36315,82.0
0,0,3,1483.244827,1,1,13.1195,77.5837,81.0
0,0,2,1043.500946,1,1,19.1649,72.9608,160.0
0,0,4,2600.028889,1,1,22.491938,88.386889,180.0
1,1,2,568.5345532,0,0,18.490075,73.968862,69.6
0,1,2,1154.451085,1,1,30.662283000000002,76.822397,36.7
0,0,3,1500.150015,1,1,-37.7130075,144.9578428,100.0
0,0,2,1150.054765,1,1,19.221571,73.042474,210.0
0,1,4,2247.769389,1,1,26.8626,75.7633,65.5
0,0,1,722.0216606,1,1,13.141581,77.749756,44.0
1,1,1,450.0121625,0,1,19.249861,72.96386600000001,74.0
0,1,2,715.2436299,1,1,23.185756,77.498465,16.0
0,0,2,927.1145343000001,1,1,12.90025,77.60103000000001,65.0
0,0,2,1250.0,1,1,12.9259,77.6229,95.0
0,0,2,914.9743361,1,1,22.719393,75.891886,41.0
0,1,1,430.8093995,1,1,21.013045,79.029824,16.5
0,0,2,1200.349192,1,1,18.089493,83.41039,27.5
0,0,2,883.0612791000001,1,1,28.579003999999998,77.431173,33.0
1,1,3,1395.0539,0,1,28.429614,77.481711,66.0
0,0,3,1230.12869,1,1,17.476609,78.54529699999999,65.0
0,0,3,1300.068099,1,1,18.96667,72.83333,210.0
0,1,3,1400.1680199999998,1,1,28.44414,77.465898,50.0
0,0,2,1050.0,1,1,17.815234,83.35818,37.8
0,0,4,2492.130115,1,1,12.953042,77.73264300000001,190.0
0,0,2,952.0182787999998,1,1,14.433329999999998,79.96667,25.0
1,1,2,1067.399479,0,1,27.140626,78.043277,36.9
0,1,3,2250.3516170000003,1,1,30.715271,76.681229,80.0
0,1,4,1397.821577,1,1,28.404729999999997,77.367514,53.9
0,0,2,920.1324991,1,1,50.817397,4.42145,50.0
1,1,2,1279.924153,0,1,30.857622999999997,75.79918,54.0
0,0,3,1326.203209,1,1,12.96991,77.59796,62.0
0,1,2,1075.268817,1,1,22.275470000000002,73.218799,30.0
0,0,3,1230.6333029999998,1,1,19.078305,72.90593100000001,390.0
0,0,3,926.0331057,1,1,24.690279999999998,78.41889,240.0
0,0,2,670.0035471,1,1,24.690279999999998,78.41889,170.0
1,0,3,1360.0,0,1,23.399528,85.357421,51.0
1,0,2,1125.04018,0,1,21.093676000000002,79.111965,35.0
1,1,3,1340.645948,0,1,18.542235,73.828136,110.0
0,0,3,1700.1020059999998,1,1,9.930471,76.271273,100.0
1,0,3,1294.794664,0,1,22.101107,88.374433,49.5
0,1,3,2080.203398,1,1,12.96991,77.59796,180.0
0,0,3,1992.9975760000002,1,1,22.50686,88.223965,74.0
0,0,3,1717.2593239999999,1,1,12.9077,77.6755,99.0
0,1,2,757.8947368,1,0,26.91868,75.750399,28.8
0,0,3,1165.660998,1,1,19.1955,72.8728,170.0
0,0,2,1220.025242,1,1,12.96991,77.59796,58.0
0,1,1,594.0594058999999,1,1,18.5823,73.983,34.8
1,1,2,1198.919284,0,0,28.376683,77.047179,71.0
0,1,2,1286.10584,1,1,28.587711,77.403123,61.0
0,0,2,750.0,1,1,28.684262,77.357147,30.0
0,0,1,680.0368834,1,1,18.753059,73.067228,29.5
0,1,2,1165.331391,1,1,22.337395,73.225215,32.0
0,0,4,2833.333333,1,1,19.980678,79.297436,170.0
1,1,2,1079.913607,0,1,28.63676,77.36315,70.0
0,0,1,2399.232246,1,1,17.524875,73.520142,50.0
0,0,3,1238.543473,1,1,19.283359,72.864964,100.0
0,0,1,570.1294159,1,1,28.553373999999998,77.355611,16.3
0,0,2,1276.935355,1,1,12.9958935,77.761394,80.0
0,0,1,600.0489836,1,1,19.26941,72.966637,49.0
0,0,3,988.533017,1,1,19.1983,72.8409,300.0
0,0,3,1650.302904,1,1,12.96991,77.59796,79.0
0,0,2,1050.030883,1,1,12.9974,80.0966,34.0
0,0,2,1105.079488,1,1,28.567633,77.383124,57.0
0,0,2,930.0289949999999,1,1,12.91668,77.59196,170.0
0,0,4,2500.0,1,1,19.102075,72.841149,750.0
0,0,3,1798.3431,1,1,30.750026000000002,76.802934,89.0
0,0,3,2349.62406,1,1,30.698017,76.679016,100.0
1,1,3,1869.1588789999998,0,1,28.429614,77.481711,100.0
0,0,2,1175.020542,1,1,26.91667,75.86667,42.9
0,0,2,728.073146,1,1,13.09,80.27,43.0
0,0,2,1150.218542,1,1,19.46304,76.434955,50.0
0,1,3,1710.1325350000002,1,1,12.880475,75.022346,160.0
0,0,2,1200.181159,1,1,50.817397,4.42145,53.0
0,0,2,1100.196464,1,1,26.92652,80.948937,56.0
0,0,2,1046.353458,1,1,24.690279999999998,78.41889,100.0
0,0,1,636.1323155,1,1,18.816670000000002,73.26666999999999,25.0
1,1,1,585.0312689,0,1,24.690279999999998,78.41889,87.0
0,0,2,891.8617614,1,1,30.65,76.82,24.0
0,0,2,1270.186899,1,1,18.61862,73.80373,70.0
0,1,3,1500.0,1,1,18.558319,73.77588,96.0
0,1,3,1650.01375,1,1,19.0705,72.8309,900.0
0,0,2,850.0303582,1,1,19.1758,72.8643,140.0
0,0,3,2220.324509,1,1,32.126321999999995,76.541845,130.0
0,0,3,1839.0804600000001,1,1,12.9958935,77.761394,160.0
0,0,3,1260.364842,1,1,17.524875,73.520142,38.0
0,0,2,1310.168043,1,1,28.568846,77.324966,92.0
0,0,2,1425.178147,1,1,12.973237,77.64685899999999,48.0
0,0,2,1135.0737800000002,1,1,22.632263000000002,88.43538199999999,50.0
0,0,2,1077.586207,1,1,19.05871,72.89969,240.0
0,0,3,1675.347222,1,1,28.406388,77.342588,57.9
0,0,3,1141.064042,1,1,22.54111,88.33778000000001,80.0
0,0,2,969.8825932,1,1,20.098413,79.10786,57.0
0,0,2,826.2856032000001,1,1,19.1983,72.8409,170.0
0,0,2,1142.857143,1,1,12.83544,77.634098,40.0
0,1,2,1193.800614,1,1,12.752264,77.45273900000001,85.5
0,1,1,558.4905660000001,1,1,30.74,76.65,14.8
1,1,2,950.444861,0,0,18.977995,72.850686,360.0
0,0,2,1100.187266,1,1,22.241239999999998,73.200301,23.5
0,1,2,823.0452675,1,1,23.185756,77.498465,16.0
0,0,3,1300.390117,1,1,9.930471,76.271273,40.0
0,0,3,1300.284437,1,1,22.288976,73.128222,32.0
0,0,2,1050.119332,1,1,28.5822,77.3293,66.0
0,0,3,1750.0875039999999,1,1,28.5679,77.3679,100.0
0,0,2,925.0693802000001,1,1,17.7,83.2167,40.0
1,1,3,1435.294118,0,0,30.662283000000002,76.822397,61.0
0,0,4,3349.9234300000003,1,1,21.16094,72.77399100000001,350.0
0,0,10,1480.0,1,1,12.96991,77.59796,370.0
1,1,3,1935.171746,0,1,30.696627000000003,76.693764,120.0
0,1,2,1000.0,1,1,26.900926000000002,75.775927,30.5
0,0,1,550.1618123,1,1,28.5688,77.3425,17.0
0,1,3,1432.780847,1,0,22.467175,70.036636,38.9
0,1,1,460.08455610000004,1,1,28.431862,77.351104,18.5
0,1,4,2137.103403,1,1,28.6423,77.3445,130.0
1,0,3,1457.0887369999998,0,1,12.905538,77.694263,100.0
1,1,3,1348.604614,0,1,28.602325,77.40199399999999,83.6
0,0,3,1500.0,1,1,19.043302,73.061357,210.0
1,0,2,900.090009,0,1,19.194526999999997,73.432404,60.0
0,0,4,1916.075877,1,1,28.9196,76.8972,100.0
0,1,3,1683.084996,1,1,19.078305,72.90593100000001,340.0
0,0,1,688.7755102000001,1,1,17.276564999999998,74.160386,13.5
1,1,3,1290.3225810000001,0,1,28.579003999999998,77.431173,50.0
1,0,20,7000.0,0,1,13.142999999999999,77.619,350.0
0,1,2,1216.0518849999999,1,1,12.9958935,77.761394,90.0
0,1,3,83416.6389,1,0,27.16726,75.70950500000001,7510.0
1,1,1,489.93875769999994,0,1,18.966114,73.148278,28.0
1,1,3,1777.5144420000001,0,1,12.928575,77.58572099999999,120.0
0,0,2,800.0,1,1,19.811319,72.76894,20.0
0,0,3,1745.669397,1,1,28.537227,77.370417,130.0
1,1,3,2713.090662,0,1,12.985786000000001,77.73555999999999,240.0
1,0,2,1090.47619,0,1,26.928784999999998,75.828002,22.9
0,0,1,665.0901567000001,1,1,24.690279999999998,78.41889,22.5
0,0,1,625.0,1,1,27.98889,76.38833000000001,22.0
0,0,2,1276.563791,1,0,28.378021,77.063066,170.0
1,0,2,1090.404441,0,1,24.690279999999998,78.41889,110.0
1,0,2,969.60284,0,1,26.16667,91.76666999999999,43.7
0,0,3,1400.107701,1,1,12.96991,77.59796,52.0
0,1,2,925.2669038999999,1,1,26.928784999999998,75.828002,26.0
0,0,1,555.0085042000001,1,1,18.96667,72.83333,62.0
0,0,2,1140.250855,1,1,12.885657,77.66147600000001,50.0
1,1,3,1211.610388,0,1,19.1759,72.9522,230.0
0,0,2,960.0,1,1,19.255098,72.9815265,120.0
0,0,2,1175.241577,1,1,13.0318,77.6583,45.0
0,0,2,1050.089258,1,1,24.690279999999998,78.41889,100.0
0,0,2,1375.0654789999999,1,1,19.1145,72.8712,210.0
0,1,3,1421.666193,1,1,18.510417999999998,73.781944,100.0
0,0,2,1090.1162789999998,1,1,13.0983,80.1622,45.0
0,0,2,500.0,1,1,22.54111,88.33778000000001,18.0
0,0,1,550.0982318,1,1,18.476532000000002,73.820689,28.0
1,1,3,1407.407407,0,1,30.696627000000003,76.693764,47.5
0,1,3,3800.967519,1,1,22.3,73.2,55.0
0,1,3,1605.941985,1,1,24.690279999999998,78.41889,320.0
0,1,2,1374.795417,1,1,30.682453000000002,76.75695999999999,42.0
0,0,2,1300.1695869999999,1,1,12.863421,77.652405,46.0
0,1,2,1121.136928,1,1,12.923762,77.736688,49.7
1,1,2,1084.285714,0,0,28.429614,77.481711,75.9
0,1,1,560.0280014,1,1,17.621968,75.91891600000001,16.0
0,0,4,2380.057622,1,1,12.991537,77.566125,190.0
0,0,3,1420.0,1,1,24.193488000000002,86.297165,42.6
0,1,2,935.0393700999999,1,1,21.213822,81.676956,38.0
0,0,4,4950.49505,1,1,31.672864,75.864285,20.0
0,0,2,1099.975556,1,1,19.038204999999998,73.06612,90.0
0,0,2,1250.0,1,1,27.216013,77.950834,27.9
0,0,2,1036.814425,1,1,25.451221,81.788809,41.4
0,0,3,1630.181649,1,1,13.04394,80.17251,140.0
0,0,2,1375.205255,1,1,18.45466,73.871891,67.0
0,0,3,1451.278507,1,1,26.8626,75.7633,42.0
0,0,1,350.0,1,1,18.508851999999997,73.86954399999999,31.5
0,0,1,665.1147323,1,1,21.17,72.83,20.0
0,0,3,1684.1039489999998,1,1,28.460853999999998,77.055753,49.9
1,0,2,1174.455591,0,1,19.017979999999998,72.84476,240.0
0,0,2,387.4967709,1,1,26.462203999999996,80.239088,15.0
1,1,4,1698.031581,0,1,28.66667,77.41667,78.5
0,0,3,1619.810091,1,1,9.97833,76.28361,87.0
0,0,2,1100.2444990000001,1,1,21.6,73.0,27.0
0,0,3,1680.2016239999998,1,1,24.690279999999998,78.41889,120.0
0,1,2,1393.566369,1,1,19.1615,72.8731,240.0
0,0,4,3894.7368420000003,1,1,13.0306,77.6485,370.0
0,1,3,1705.2980129999999,1,1,30.329857,77.98826,92.7
0,1,3,1466.27566,1,1,19.18,72.96333,140.0
0,1,4,3383.574285,1,1,28.488415000000003,77.285903,220.0
0,0,2,1493.295408,1,1,12.9077,77.6755,73.5
0,1,2,982.0958399,1,1,8.78333,78.13333,37.3
1,1,2,1091.703057,0,1,19.1955,72.8728,150.0
0,0,3,1275.045537,1,1,12.840956,77.659441,35.0
0,0,2,1200.192031,1,1,12.96991,77.59796,50.0
0,1,3,1889.728768,1,1,28.408144,76.963756,85.0
0,0,4,3181.818182,1,0,19.014858,72.8662,630.0
0,0,3,1350.2109699999999,1,1,12.96991,77.59796,48.0
0,0,1,501.1135857,1,1,21.0,79.0,9.0
0,0,2,956.0229446000001,1,1,12.972166,80.24878000000001,65.0
0,0,3,1877.279554,1,1,24.690279999999998,78.41889,350.0
0,0,3,1550.044287,1,1,13.344287,77.111085,140.0
0,0,2,1100.009167,1,1,19.255098,72.9815265,120.0
0,0,2,1230.053191,1,1,19.05444,72.84056,370.0
0,1,1,556.0851605,1,1,18.966114,73.148278,35.0
0,1,3,1238.174736,1,1,28.6218,77.3831,44.5
0,0,2,1206.116735,1,1,28.542768,77.365736,56.0
0,0,2,512.5628141,1,1,21.52,70.47,10.2
0,0,1,400.0,1,1,28.707966,77.48760300000001,8.5
0,0,4,2500.0,1,1,12.9958935,77.761394,160.0
0,0,1,655.0218341,1,1,12.86,77.786,30.0
0,0,4,3204.802116,1,1,13.09,80.27,630.0
1,1,3,2318.034307,0,1,28.552626,77.33394799999999,250.0
0,0,4,3200.0,1,1,28.43303,77.314268,500.0
0,0,2,1207.983193,1,1,18.510861,73.926175,92.0
1,1,2,1275.235532,0,1,26.900926000000002,75.775927,37.9
0,0,1,726.0221627999999,1,1,26.842585999999997,75.56407349999999,19.0
0,0,3,1094.251532,1,1,22.403867,88.47000600000001,37.5
0,1,1,585.1375073,1,1,28.652010999999998,77.482362,20.0
1,0,2,1207.997778,0,1,25.61,85.14139,43.5
1,1,3,1356.238698,0,1,13.061162,77.65703,75.0
1,1,3,1365.1162789999998,0,0,30.662283000000002,76.822397,58.7
0,0,3,1400.180668,1,1,26.832353,75.841749,31.0
0,0,2,850.0380614000001,1,1,13.019638,80.22798900000001,67.0
0,0,2,750.0669703,1,1,22.5041,88.3904,28.0
0,0,3,1200.154859,1,1,22.75,77.72,31.0
1,1,2,939.6533722999999,0,0,15.479294,73.89546,90.0
0,0,2,810.0147275,1,1,13.09,80.27,33.0
0,0,2,815.3756552,1,1,22.3,73.2,14.0
0,0,2,700.0,1,1,22.29691,70.79836,35.0
0,0,2,1080.159181,1,1,22.54111,88.33778000000001,57.0
0,0,2,1139.438826,1,1,24.690279999999998,78.41889,160.0
0,0,3,2500.0,1,1,18.935883,72.82575899999999,1350.0
0,0,3,1400.0,1,1,28.602325,77.40199399999999,73.5
1,0,3,923.8095238,0,0,23.828917999999998,86.494671,19.4
0,1,3,1650.453956,1,1,30.768683000000003,76.650876,50.9
1,0,3,1182.866557,0,1,28.659979999999997,77.37027900000001,35.9
1,0,2,1664.335664,0,1,38.96026502,-86.56196551,59.5
0,1,2,1182.033097,1,1,13.0519,77.5416,90.0
0,0,2,975.0812568,1,1,12.973237,77.64685899999999,27.0
1,1,1,716.0561829,0,1,24.690279999999998,78.41889,52.0
0,0,1,502.00803210000004,1,1,15.866670000000001,74.5,20.0
0,0,2,910.0216130000001,1,1,21.152819,79.06953100000001,80.0
0,1,3,1853.129621,1,1,30.6665,76.8625,75.2
0,0,2,767.0182167,1,1,11.060813000000001,76.970641,32.0
0,0,2,1169.465649,1,1,25.257668,86.99290500000001,38.3
0,0,3,1510.366607,1,1,18.52361,73.84778,110.0
0,0,2,900.5763688999999,1,1,21.543768,70.451598,12.5
0,0,2,1200.369344,1,1,30.92,77.12,26.0
0,0,2,900.0473708999999,1,1,22.760061,75.928572,38.0
0,0,2,890.0316456,1,1,22.5,88.35,45.0
0,0,3,1560.410165,1,1,23.698756,86.93168,35.0
0,1,2,849.6732026000001,1,1,30.712867,76.648557,16.9
0,1,2,1400.030271,1,1,19.1145,72.8712,370.0
0,0,2,1100.063465,1,1,12.96991,77.59796,52.0
0,1,4,3035.060178,1,1,18.558319,73.77588,290.0
0,0,2,1045.19774,1,1,18.527829999999998,73.875757,51.8
0,0,2,1200.0,1,1,50.817397,4.42145,42.0
1,1,3,1285.0,0,0,28.429614,77.481711,66.82
1,1,3,1600.170685,0,1,21.0,77.0,75.0
0,1,3,1544.94382,1,1,28.567633,77.383124,77.0
0,1,2,1082.038166,1,1,28.577672999999997,77.389781,55.0
0,0,1,661.1165524,1,1,20.709535,77.013124,27.0
0,1,3,1720.1218420000002,1,1,28.396092,76.972169,96.0
0,1,3,1365.103003,1,1,17.51444,78.51361,55.0
0,0,3,1352.313167,1,1,28.95,77.22,38.0
0,0,2,1215.932914,1,1,12.9407,77.7466,87.0
1,1,1,478.121175,0,0,19.222101000000002,72.988231,62.5
0,0,2,940.3669725,1,1,28.538774,77.366515,20.5
0,1,3,1320.1901070000001,1,1,28.560719,77.386208,75.0
0,0,3,1710.0513019999999,1,1,12.96991,77.59796,90.0
1,1,2,529.9065421,0,0,24.690279999999998,78.41889,56.7
1,1,3,1360.714286,0,0,25.61,85.14139,38.1
0,0,3,1910.299003,1,1,30.662283000000002,76.822397,69.0
0,0,1,653.4401165,1,1,18.5823,73.983,35.9
1,1,2,641.4662085,0,0,24.690279999999998,78.41889,140.0
0,1,2,899.9742864,1,1,28.6221,77.3674,35.0
0,0,1,443.55785030000004,1,0,42.049481,-87.681841,37.8
1,1,4,1304.034182,0,0,18.96667,72.83333,470.0
0,1,1,1000.0,1,1,15.963926999999998,73.998901,28.0
0,0,2,939.8496241,1,1,17.815234,83.35818,30.0
0,0,3,1910.2269829999998,1,1,30.662283000000002,76.822397,74.9
0,0,2,968.9922481000001,1,1,22.285717,70.767706,30.0
1,1,2,1020.199959,0,1,28.579845000000002,77.403693,50.0
1,0,2,709.113608,0,1,22.486964,88.313191,28.4
0,0,2,1050.098447,1,1,18.96667,72.83333,96.0
0,0,2,688.0733945000001,1,1,28.6667,77.4333,15.0
0,1,3,1253.9899679999999,1,1,19.18,72.96333,220.0
0,0,3,1652.6649220000002,1,1,35.0,136.0,120.0
1,1,2,748.9616668,0,0,19.1145,72.8712,220.0
0,0,2,966.0826233999999,1,1,18.637802,73.745912,60.1
0,1,4,2570.3270030000003,1,1,22.31055,73.1695,180.0
0,1,3,1650.165017,1,1,22.1764,75.8193,55.0
1,1,2,1164.4832609999999,0,1,13.081616,77.620233,64.0
0,1,1,714.2857142999999,1,1,19.1849,72.8347,100.0
0,0,2,784.0062721,1,1,18.430375,73.815337,40.0
1,0,2,1500.0,0,1,12.971321000000001,77.59819,0.48
1,1,3,1366.31331,0,1,30.662283000000002,76.822397,58.0
0,0,3,1756.036375,1,1,19.221571,73.042474,280.0
0,0,3,1764.2341620000002,1,1,12.9879,77.5789,110.0
0,0,1,549.976088,1,1,28.2102,76.8606,11.5
0,0,7,10000.0,1,1,24.48,78.42,3500.0
0,0,2,1100.0,1,1,12.896796,77.5724,33.0
0,0,1,812.5,1,1,12.892128999999999,74.84594399999999,26.0
1,1,2,764.2338556,0,1,19.256470999999998,72.868815,100.0
0,1,3,1710.526316,1,1,26.900926000000002,75.775927,52.0
0,0,2,540.0864138,1,1,13.131829999999999,80.13082,22.5
0,0,2,1241.2547960000002,1,1,17.49382,78.54305500000001,55.0
0,0,3,1600.0,1,1,12.858535,77.590438,60.0
0,0,3,1560.096682,1,1,12.9958935,77.761394,71.0
1,1,1,472.00171639999996,0,1,24.690279999999998,78.41889,66.0
0,0,3,1801.152738,1,1,12.876691000000001,77.59908,150.0
0,0,1,4500.0,1,1,19.1183,77.09444,99.0
0,0,2,1175.015461,1,1,18.714661,73.678196,95.0
1,1,2,679.4401412999999,0,1,24.690279999999998,78.41889,100.0
0,1,2,1283.14799,1,1,28.514348,76.983292,75.0
0,0,2,1100.0,1,1,20.631532,79.220106,33.0
1,1,2,723.9382239,0,1,19.1955,72.8728,180.0
0,0,2,1100.173712,1,1,12.96991,77.59796,38.0
0,0,2,1116.0714289999999,1,1,13.0318,77.6583,45.0
1,1,2,1125.0,0,1,21.0,77.0,36.0
0,1,3,1350.186728,1,1,30.662283000000002,76.822397,47.0
0,1,2,1000.0,1,1,26.931233000000002,80.895237,50.0
1,1,3,1587.061669,0,1,19.1758,72.8643,210.0
0,0,3,1400.107701,1,1,28.404729999999997,77.367514,52.0
0,1,3,2000.444543,1,1,19.1145,72.8712,360.0
0,1,3,1380.330293,1,1,28.381971000000004,77.347688,56.0
1,1,3,1424.963925,0,1,30.74,76.65,39.5
0,1,1,600.0705965,1,1,19.245347,73.124577,34.0
0,1,2,1336.302895,1,1,26.781747999999997,81.006714,48.0
0,1,2,511.9279205,1,0,19.218498,72.992114,100.0
1,1,3,1046.325879,0,1,28.431903000000002,77.36482099999999,26.2
0,0,2,950.1965924000001,1,1,28.57,77.32,29.0
0,0,2,1200.192031,1,1,19.213085,72.84195,25.0
0,0,5,490.04594180000004,1,1,25.61,85.14139,48.0
1,0,2,690.625,0,0,23.55,87.32,22.1
0,1,3,1145.387905,1,0,19.249861,72.96386600000001,150.0
0,0,3,1400.0,1,1,12.96991,77.59796,78.4
0,0,2,964.585917,1,1,19.068492000000003,72.898896,140.0
0,0,3,1657.0008289999998,1,1,13.0604,80.2657,120.0
1,1,3,1799.084298,0,1,30.662283000000002,76.822397,66.8
0,1,3,906.0159458999999,1,0,19.249861,72.96386600000001,150.0
0,0,3,1480.0818769999998,1,1,28.397468,76.945489,94.0
0,0,3,1100.0169230000001,1,1,22.507959,88.353262,65.0
0,1,2,737.1007371000001,1,1,30.872533,75.88121600000001,24.0
1,1,1,676.3636364,0,1,21.17,72.83,18.6
0,0,3,1200.2743480000001,1,1,18.458070000000003,73.891059,35.0
0,0,3,1744.0938640000002,1,1,12.9259,77.6229,220.0
1,0,3,1233.870968,0,0,23.35556,85.33471999999999,76.5
0,1,2,1035.1966869999999,1,1,26.900926000000002,75.775927,35.0
0,0,2,890.2077151000001,1,1,17.45,78.5,33.0
1,1,4,3065.010486,0,1,28.602325,77.40199399999999,190.0
0,0,2,850.0188893,1,1,18.52361,73.84778,45.0
0,0,3,1969.9140399999999,1,1,28.429614,77.481711,110.0
0,0,3,1525.4237289999999,1,1,21.17,72.83,36.0
0,1,2,985.2216749,1,1,28.579003999999998,77.431173,42.0
0,1,3,1637.835848,1,1,30.691832,76.656984,44.5
0,0,3,1811.76252,1,1,19.05871,72.89969,390.0
0,0,2,1209.482342,1,1,28.2102,76.8606,25.0
0,0,2,1145.127366,1,1,13.11389,77.59833,49.0
0,0,4,2275.808638,1,1,18.96667,72.83333,470.0
0,0,3,1693.093255,1,1,28.394375,77.35722700000001,63.0
0,0,3,1200.1200119999999,1,1,26.8626,75.7633,40.0
0,0,2,803.1206976,1,1,18.669919,73.853723,35.0
0,0,2,1250.0,1,1,22.288976,73.128222,31.0
0,0,2,845.0024142999999,1,1,13.2882,77.4214,35.0
0,0,2,1480.541455,1,1,30.70917,76.84083000000001,35.0
0,0,2,576.0230409,1,1,19.2167,73.0833,48.0
0,0,3,1649.862511,1,1,9.930471,76.271273,72.0
1,1,2,709.0771938999999,0,0,18.590034,73.821076,84.6
0,1,1,750.0,1,1,19.1849,72.8347,120.0
0,1,2,1080.0,1,0,12.808137,77.58308000000001,35.1
0,0,3,1700.1020059999998,1,1,12.951481,77.57718,150.0
0,0,3,1244.8132779999999,1,1,23.398893,85.335374,42.0
1,1,2,1093.038386,0,1,18.6182,73.7447,67.2
0,0,2,900.0692361,1,1,28.57,77.32,39.0
0,0,3,1200.0,1,1,12.800089999999999,77.71181999999999,60.0
0,1,1,720.0250443,1,1,24.690279999999998,78.41889,69.0
0,0,2,840.0,1,1,27.182123999999998,77.969927,21.0
0,0,2,1289.785729,1,1,12.852426,77.660475,62.0
0,0,3,1373.074347,1,1,12.963292,77.755187,82.0
0,0,2,850.1594049,1,1,18.5823,73.983,40.0
1,1,2,1150.180743,0,0,21.193970999999998,79.098104,35.0
0,0,2,1000.0,1,1,26.462203999999996,80.239088,30.0
0,1,3,1312.479493,1,0,24.690279999999998,78.41889,120.0
0,0,2,700.0,1,1,19.700808,72.75554699999999,21.0
0,0,3,1520.2138320000001,1,1,12.96991,77.59796,91.0
0,0,3,1442.834882,1,1,19.05871,72.89969,250.0
0,1,2,1050.052503,1,1,28.743724,76.81131500000001,90.0
0,0,3,1236.2637359999999,1,1,22.486821,88.233267,27.0
1,1,2,1248.020272,0,1,25.3945,81.8615,39.4
0,1,4,3582.0158100000003,1,1,28.522931,77.357078,290.0
1,1,3,1500.032609,0,1,19.1145,72.8712,230.0
0,0,2,1100.2444990000001,1,1,12.87004,77.673275,45.0
1,0,2,810.0,0,0,13.129470999999999,80.208888,40.5
1,1,3,1564.102564,0,1,12.9381,77.7042,79.3
0,0,2,861.0658599,1,1,28.66667,77.41667,37.0
0,1,4,3306.666667,1,0,28.546788,77.37849399999999,248.0
1,0,3,1300.0,0,1,22.603606,88.406203,65.0
1,0,2,1340.3990019999999,0,1,21.17,72.83,43.0
0,0,2,1000.0,1,1,22.706116,73.11498,16.5
0,0,3,1536.0983099999999,1,1,18.558319,73.77588,160.0
0,0,2,1300.2648689999999,1,1,28.638934000000003,77.32645699999999,54.0
0,0,4,3025.245149,1,1,22.54111,88.33778000000001,290.0
0,1,3,1624.69537,1,1,28.577672999999997,77.389781,80.0
0,0,4,2100.350058,1,1,22.519728,88.38573000000001,90.0
0,0,5,2025.111381,1,1,26.4725,80.33111,50.0
0,0,4,4119.100859,1,1,21.16094,72.77399100000001,350.0
0,0,6,10799.13607,1,1,30.385951000000002,76.779767,100.0
0,0,2,1400.0373339999999,1,1,18.61862,73.80373,75.0
0,0,3,1450.017059,1,1,28.5942,77.3675,85.0
0,1,3,1587.989028,1,1,12.8706,77.6279,110.0
0,0,2,1140.215716,1,1,12.91668,77.59196,37.0
0,0,2,925.0902527000001,1,1,22.830053,86.158521,41.0
0,1,3,1374.381528,1,1,21.472672,82.05718,25.0
0,0,2,885.0381964,1,1,24.690279999999998,78.41889,190.0
1,1,1,679.4117647,0,0,24.690279999999998,78.41889,69.3
0,0,2,985.2038974999999,1,1,28.57,77.32,27.3
